customer_id,segment_name,recency,frequency,monetary,support_ticket_count,refund_rate
CUST00904,Loyal Customers,26,9,6237.5,4.0,0.4444444444444444
CUST00905,Dormant Customers,15,6,5968.610000000001,2.0,0.0
CUST00906,Dormant Customers,99,2,1449.41,0.0,0.0
CUST00907,At Risk,281,3,2874.51,2.0,0.0
CUST00908,New Customers,13,3,3367.2,1.0,0.0
CUST00909,Discount Sensitive,246,1,615.14,1.0,1.0
CUST00910,Dormant Customers,188,1,1239.32,1.0,0.0
CUST00911,Champions,10,12,6468.68,1.0,0.08333333333333333
CUST00912,Dormant Customers,199,2,1516.54,0.0,0.0
CUST00913,Dormant Customers,244,3,1818.9,1.0,0.0
CUST00914,New Customers,13,4,2222.24,0.0,0.25
CUST00915,Dormant Customers,174,4,2277.22,2.0,0.0
CUST00916,Dormant Customers,48,6,4860.93,2.0,0.16666666666666666
CUST00917,Dormant Customers,347,3,1704.79,1.0,0.0
CUST00918,Dormant Customers,297,2,1142.22,1.0,0.0
CUST00919,New Customers,3,3,2454.3900000000003,1.0,0.0
CUST00920,At Risk,127,4,3650.77,2.0,0.5
CUST00921,Discount Sensitive,256,1,1335.06,1.0,1.0
CUST00922,New Customers,20,2,1685.92,0.0,0.0
CUST00923,At Risk,118,7,4149.83,2.0,0.0
CUST00924,Dormant Customers,17,6,3946.79,0.0,0.16666666666666666
CUST00925,New Customers,10,3,1237.22,1.0,0.0
CUST00926,Dormant Customers,37,4,2339.8,1.0,0.0
CUST00927,Dormant Customers,404,1,617.86,0.0,0.0
CUST00928,Dormant Customers,290,1,325.55,0.0,0.0
CUST00929,New Customers,20,3,1073.3,0.0,0.0
CUST00930,Dormant Customers,32,6,3844.14,1.0,0.16666666666666666
CUST00931,New Customers,2,3,2714.71,0.0,0.0
CUST00932,Discount Sensitive,144,1,688.68,1.0,1.0
CUST00933,Dormant Customers,266,3,2102.12,0.0,0.0
CUST00934,At Risk,105,10,6237.47,3.0,0.1
CUST00935,Loyal Customers,33,7,5188.150000000001,0.0,0.0
CUST00936,Dormant Customers,30,5,3923.66,1.0,0.0
CUST00937,At Risk,187,5,3342.44,1.0,0.0
CUST00938,Dormant Customers,87,3,4729.23,1.0,0.0
CUST00939,Discount Sensitive,54,2,1107.05,0.0,0.5
CUST00940,New Customers,5,4,2899.21,2.0,0.75
CUST00941,At Risk,244,5,3758.0600000000004,2.0,0.0
CUST00942,Discount Sensitive,68,1,407.18,1.0,1.0
CUST00943,At Risk,407,5,3965.95,0.0,0.0
CUST00944,At Risk,135,6,4456.65,1.0,0.16666666666666666
CUST00945,New Customers,13,3,2214.03,0.0,0.0
CUST00946,Dormant Customers,234,1,542.29,0.0,0.0
CUST00947,Champions,20,10,10027.53,2.0,0.1
CUST00948,Dormant Customers,140,1,923.64,0.0,0.0
CUST00949,Dormant Customers,191,2,1269.04,0.0,0.0
CUST00950,At Risk,270,3,3765.9,1.0,0.0
CUST00951,Discount Sensitive,57,2,1189.38,0.0,0.5
CUST00952,Loyal Customers,53,9,5015.73,0.0,0.0
CUST00953,New Customers,12,4,2392.2400000000002,1.0,0.25
CUST00954,Dormant Customers,25,3,1448.85,0.0,0.0
CUST00955,Dormant Customers,124,2,748.92,0.0,0.0
CUST00956,Loyal Customers,34,8,6939.79,2.0,0.0
CUST00957,Discount Sensitive,31,4,2283.67,1.0,0.5
CUST00958,Dormant Customers,221,2,1033.42,1.0,0.0
CUST00959,At Risk,124,7,3865.13,1.0,0.14285714285714285
CUST00960,At Risk,207,4,3772.4900000000002,2.0,0.25
CUST00961,Champions,13,7,4642.05,1.0,0.14285714285714285
CUST00962,Discount Sensitive,83,1,349.41,1.0,1.0
CUST00963,Dormant Customers,164,1,641.2,0.0,0.0
CUST00964,Dormant Customers,280,3,2167.08,0.0,0.0
CUST00965,New Customers,7,3,1160.9499999999998,2.0,0.0
CUST00966,Dormant Customers,43,2,2702.51,1.0,0.0
CUST00967,Discount Sensitive,279,2,2065.27,1.0,0.5
CUST00968,At Risk,159,6,6505.79,1.0,0.0
CUST00969,Dormant Customers,21,5,3048.0499999999997,1.0,0.0
CUST00970,Dormant Customers,249,3,1607.64,1.0,0.0
CUST00971,Loyal Customers,39,9,5971.94,1.0,0.0
CUST00972,Dormant Customers,52,6,7731.1900000000005,1.0,0.0
CUST00973,Loyal Customers,17,8,3816.52,2.0,0.0
CUST00974,Dormant Customers,23,6,3864.1600000000003,2.0,0.16666666666666666
CUST00975,Dormant Customers,20,5,3079.6099999999997,0.0,0.0
CUST00976,Champions,12,8,6222.9,2.0,0.125
CUST00977,New Customers,13,4,2475.1,0.0,0.0
CUST00978,Dormant Customers,368,1,725.16,1.0,0.0
CUST00979,At Risk,164,8,6304.8099999999995,1.0,0.0
CUST00980,Dormant Customers,142,1,492.33,0.0,0.0
CUST00981,Loyal Customers,51,9,6921.92,1.0,0.0
CUST00982,Dormant Customers,13,5,2494.24,3.0,0.0
CUST00983,Dormant Customers,317,2,1982.29,1.0,0.0
CUST00984,New Customers,8,4,4244.13,0.0,0.0
CUST00985,Dormant Customers,146,1,734.6,1.0,0.0
CUST00986,Dormant Customers,7,6,3804.19,0.0,0.0
CUST00987,Dormant Customers,36,6,6292.92,1.0,0.0
CUST00988,Loyal Customers,45,7,4773.01,0.0,0.0
CUST00989,At Risk,219,5,4165.87,0.0,0.0
CUST00990,Champions,15,9,6877.57,2.0,0.1111111111111111
CUST00991,Loyal Customers,49,12,11918.47,2.0,0.0
CUST00992,At Risk,333,5,4442.45,0.0,0.0
CUST00993,At Risk,225,7,6785.33,1.0,0.0
CUST00994,Champions,12,8,7749.85,0.0,0.125
CUST00995,Dormant Customers,220,4,2523.84,0.0,0.0
CUST00996,Champions,20,8,4295.360000000001,3.0,0.0
CUST00997,Dormant Customers,241,1,325.85,1.0,0.0
CUST00998,Dormant Customers,24,5,4050.55,0.0,0.0
CUST00999,At Risk,209,7,4930.56,2.0,0.0
CUST01000,New Customers,22,4,3336.54,1.0,0.0
CUST01001,At Risk,374,5,4064.54,0.0,0.0
CUST01002,Dormant Customers,41,6,3771.06,0.0,0.0
CUST01003,Dormant Customers,199,1,944.62,1.0,0.0
CUST01004,At Risk,276,7,5599.9,1.0,0.0
CUST01005,Dormant Customers,205,1,1329.67,1.0,0.0
CUST01006,Dormant Customers,48,3,1795.3999999999999,0.0,0.0
CUST01007,Dormant Customers,57,5,2893.62,1.0,0.0
CUST01008,Dormant Customers,330,1,473.15,0.0,0.0
CUST01009,Dormant Customers,32,2,1137.6100000000001,0.0,0.0
CUST01010,New Customers,17,2,781.3599999999999,0.0,0.0
CUST01011,Dormant Customers,426,4,1951.66,0.0,0.0
CUST01012,Dormant Customers,22,5,3441.3199999999997,2.0,0.2
CUST01013,Discount Sensitive,368,2,1302.3899999999999,1.0,0.5
CUST01014,At Risk,198,7,3972.09,1.0,0.0
CUST01015,Dormant Customers,12,5,2736.99,1.0,0.0
CUST01016,Dormant Customers,37,4,1706.07,0.0,0.0
CUST01017,Dormant Customers,47,6,5902.049999999999,2.0,0.16666666666666666
CUST01018,New Customers,7,2,1107.73,1.0,0.0
CUST01019,Dormant Customers,351,2,1151.0900000000001,1.0,0.0
CUST01020,Dormant Customers,192,1,236.73,0.0,0.0
CUST01021,Discount Sensitive,52,3,1191.98,1.0,0.3333333333333333
CUST01022,Dormant Customers,313,2,1528.4,1.0,0.0
CUST01023,Dormant Customers,265,1,948.21,0.0,0.0
CUST01024,New Customers,18,2,996.72,0.0,0.0
CUST01025,Dormant Customers,24,6,7672.870000000001,2.0,0.16666666666666666
CUST01026,Dormant Customers,126,2,759.58,1.0,0.0
CUST01027,Dormant Customers,59,5,4590.97,2.0,0.0
CUST01028,At Risk,234,1,2809.6,0.0,0.0
CUST01029,Dormant Customers,19,5,2874.62,2.0,0.0
CUST01030,Dormant Customers,60,12,9864.789999999999,0.0,0.0
CUST01031,At Risk,235,5,3089.5600000000004,1.0,0.0
CUST01032,Dormant Customers,45,2,994.23,0.0,0.0
CUST01033,Loyal Customers,55,11,5721.55,4.0,0.18181818181818182
CUST01034,Loyal Customers,46,10,6196.6,0.0,0.0
CUST01035,Champions,10,8,4307.32,1.0,0.125
CUST01036,At Risk,202,6,5297.63,0.0,0.0
CUST01037,Dormant Customers,27,2,1802.65,0.0,0.0
CUST01038,Dormant Customers,113,4,1834.46,1.0,0.0
CUST01039,New Customers,18,4,2593.19,2.0,0.25
CUST01040,Dormant Customers,191,1,594.23,1.0,0.0
CUST01041,New Customers,1,2,751.07,0.0,0.0
CUST01042,Dormant Customers,35,2,1249.24,0.0,0.0
CUST01043,Dormant Customers,135,1,464.25,0.0,0.0
CUST01044,Dormant Customers,31,3,3450.2,0.0,0.0
CUST01045,New Customers,4,3,2304.71,0.0,0.0
CUST01046,Dormant Customers,166,1,1032.89,1.0,0.0
CUST01047,Dormant Customers,210,1,389.07,0.0,0.0
CUST01048,Dormant Customers,189,1,616.59,1.0,0.0
CUST01049,Dormant Customers,205,1,345.2,0.0,0.0
CUST01050,Dormant Customers,38,4,3112.21,0.0,0.0
CUST01051,Dormant Customers,164,2,1390.63,1.0,0.0
CUST01052,Dormant Customers,234,1,763.75,0.0,0.0
CUST01053,At Risk,207,2,2622.57,1.0,0.0
CUST01054,At Risk,237,5,2628.9300000000003,2.0,0.0
CUST01055,At Risk,267,4,4625.5599999999995,1.0,0.25
CUST01056,Loyal Customers,45,7,5364.88,2.0,0.2857142857142857
CUST01057,Dormant Customers,24,2,1334.53,1.0,0.0
CUST01058,Dormant Customers,171,3,1535.77,2.0,0.0
CUST01059,Dormant Customers,207,1,601.72,1.0,0.0
CUST01060,Dormant Customers,32,4,3439.38,1.0,0.0
CUST01061,New Customers,3,4,2155.06,0.0,0.0
CUST01062,At Risk,355,5,2991.27,2.0,0.0
CUST01063,Discount Sensitive,30,3,1627.58,1.0,0.3333333333333333
CUST01064,Dormant Customers,57,4,2049.1499999999996,0.0,0.0
CUST01065,Dormant Customers,59,3,1607.17,1.0,0.0
CUST01066,Dormant Customers,31,4,2965.5299999999997,0.0,0.0
CUST01067,Dormant Customers,7,5,4606.679999999999,1.0,0.0
CUST01068,At Risk,191,5,3945.95,0.0,0.0
CUST01069,Dormant Customers,53,2,3871.4700000000003,0.0,0.0
CUST01070,Champions,13,11,7739.12,2.0,0.0
CUST01071,Dormant Customers,55,2,1287.3400000000001,0.0,0.0
CUST01072,Discount Sensitive,244,1,377.27,1.0,1.0
CUST01073,At Risk,141,3,4033.7000000000003,2.0,0.3333333333333333
CUST01074,Dormant Customers,175,3,1784.42,0.0,0.0
CUST01075,Discount Sensitive,87,2,1464.29,2.0,1.0
CUST01076,Champions,11,8,4484.14,1.0,0.0
CUST01077,Dormant Customers,129,1,1080.77,0.0,0.0
CUST01078,Dormant Customers,217,2,777.22,1.0,0.0
CUST01079,Dormant Customers,238,1,1832.92,0.0,0.0
CUST01080,Discount Sensitive,178,3,1250.62,2.0,0.3333333333333333
CUST01081,Dormant Customers,13,6,5326.09,1.0,0.16666666666666666
CUST01082,Dormant Customers,96,1,1181.66,0.0,0.0
CUST01083,Dormant Customers,297,2,767.05,0.0,0.0
CUST01084,Dormant Customers,60,9,5090.81,1.0,0.0
CUST01085,Dormant Customers,419,1,1786.06,0.0,0.0
CUST01086,High Value Unhappy,38,6,4690.18,3.0,0.16666666666666666
CUST01087,Discount Sensitive,63,1,839.43,1.0,1.0
CUST01088,New Customers,4,2,1174.46,0.0,0.0
CUST01089,Dormant Customers,86,1,337.51,0.0,0.0
CUST01090,Dormant Customers,205,2,1200.77,0.0,0.0
CUST01091,Dormant Customers,148,1,505.4,1.0,0.0
CUST01092,At Risk,257,9,7556.9,2.0,0.0
CUST01093,Dormant Customers,20,5,2177.05,1.0,0.0
CUST01094,High Value Unhappy,58,7,4686.0,3.0,0.0
CUST01095,Dormant Customers,25,4,2634.15,0.0,0.0
CUST01096,Champions,15,8,5848.84,2.0,0.125
CUST01097,At Risk,294,5,2841.22,0.0,0.0
CUST01098,Dormant Customers,259,2,1964.25,1.0,0.0
CUST01099,Champions,7,11,7259.41,0.0,0.0
CUST01100,New Customers,19,3,1520.78,0.0,0.0
CUST01101,Dormant Customers,71,1,732.91,0.0,0.0
CUST01102,Loyal Customers,55,8,4899.84,0.0,0.0
CUST01103,Dormant Customers,137,4,2384.85,1.0,0.0
CUST01104,Champions,2,7,4508.23,1.0,0.0
CUST01105,Dormant Customers,145,3,1353.63,1.0,0.0
CUST01106,Dormant Customers,47,2,1648.8400000000001,0.0,0.0
CUST01107,Dormant Customers,152,2,980.0699999999999,1.0,0.0
CUST01108,Dormant Customers,53,5,3662.24,1.0,0.0
CUST01109,Discount Sensitive,50,2,1011.0899999999999,0.0,0.5
CUST01110,At Risk,321,6,3554.06,1.0,0.0
CUST01111,At Risk,156,7,7703.55,3.0,0.0
CUST01112,Dormant Customers,10,5,3121.73,2.0,0.0
CUST01113,Loyal Customers,41,7,3568.85,2.0,0.14285714285714285
CUST01114,Dormant Customers,208,1,831.94,0.0,0.0
CUST01115,Champions,9,11,7450.88,5.0,0.09090909090909091
CUST01116,Dormant Customers,34,2,2501.7999999999997,1.0,0.0
CUST01117,Loyal Customers,29,10,7739.33,0.0,0.0
CUST01118,Dormant Customers,48,6,2962.7799999999997,2.0,0.16666666666666666
CUST01119,Dormant Customers,185,1,654.67,0.0,0.0
CUST01120,Dormant Customers,10,5,3335.16,1.0,0.2
CUST01121,New Customers,23,3,2102.81,0.0,0.0
CUST01122,New Customers,8,2,1694.55,0.0,0.0
CUST01123,Discount Sensitive,243,2,958.69,2.0,0.5
CUST01124,At Risk,233,9,5960.1,0.0,0.0
CUST01125,At Risk,306,5,4034.96,3.0,0.2
CUST01126,Dormant Customers,54,3,4059.0,0.0,0.0
CUST01127,Dormant Customers,191,2,774.6899999999999,0.0,0.0
CUST01128,Dormant Customers,243,1,1108.73,0.0,0.0
CUST01129,Dormant Customers,218,1,675.97,0.0,0.0
CUST01130,Dormant Customers,160,4,2506.58,2.0,0.0
CUST01131,High Value Unhappy,16,5,3988.9300000000003,3.0,0.0
CUST01132,Dormant Customers,58,7,6032.4800000000005,0.0,0.0
CUST01133,Dormant Customers,97,2,779.1500000000001,0.0,0.0
CUST01134,Champions,1,8,6725.5,2.0,0.125
CUST01135,At Risk,154,3,3302.06,0.0,0.0
CUST01136,Loyal Customers,35,8,4771.79,5.0,0.125
CUST01137,Discount Sensitive,176,3,1483.05,3.0,0.3333333333333333
CUST01138,Dormant Customers,195,5,2475.44,1.0,0.0
CUST01139,Dormant Customers,25,3,3551.06,0.0,0.0
CUST01140,Loyal Customers,36,7,6152.8,1.0,0.0
CUST01141,Dormant Customers,176,1,691.6,1.0,0.0
CUST01142,Dormant Customers,58,3,2106.45,0.0,0.0
CUST01143,Dormant Customers,48,3,2317.4,0.0,0.0
CUST01144,Dormant Customers,10,5,5100.0599999999995,1.0,0.2
CUST01145,Dormant Customers,244,3,1800.48,1.0,0.0
CUST01146,Loyal Customers,34,7,5655.33,0.0,0.0
CUST01147,Champions,10,8,6255.83,2.0,0.25
CUST01148,At Risk,189,9,6527.14,3.0,0.1111111111111111
CUST01149,Loyal Customers,53,7,4258.59,1.0,0.0
CUST01150,Dormant Customers,228,5,2478.69,1.0,0.2
CUST01151,At Risk,166,4,3131.54,1.0,0.0
CUST01152,Champions,13,9,8889.18,1.0,0.0
CUST01153,Discount Sensitive,94,1,714.43,1.0,1.0
CUST01154,Dormant Customers,2,6,4527.93,0.0,0.16666666666666666
CUST01155,Discount Sensitive,51,5,3050.8099999999995,2.0,0.4
CUST01156,Dormant Customers,44,5,2519.3900000000003,0.0,0.0
CUST01157,Discount Sensitive,25,6,4286.4800000000005,2.0,0.3333333333333333
CUST01158,New Customers,15,4,4631.96,1.0,0.0
CUST01159,Champions,7,7,4797.0599999999995,2.0,0.0
CUST01160,Dormant Customers,227,3,1700.8000000000002,1.0,0.0
CUST01161,At Risk,215,5,4953.99,2.0,0.2
CUST01162,Dormant Customers,40,3,3028.83,0.0,0.0
CUST01163,Dormant Customers,436,1,379.14,1.0,0.0
CUST01164,Dormant Customers,98,1,965.68,0.0,0.0
CUST01165,Dormant Customers,216,2,1690.75,0.0,0.0
CUST01166,At Risk,102,4,3104.76,2.0,0.25
CUST01167,Loyal Customers,28,11,6958.25,1.0,0.09090909090909091
CUST01168,New Customers,8,3,1299.57,0.0,0.0
CUST01169,Discount Sensitive,48,2,1610.46,1.0,0.5
CUST01170,Dormant Customers,200,2,1210.01,1.0,0.0
CUST01171,New Customers,19,2,1179.55,0.0,0.0
CUST01172,Champions,19,12,11477.67,0.0,0.0
CUST01173,Loyal Customers,26,7,7099.030000000001,1.0,0.0
CUST01174,Dormant Customers,150,3,1722.3700000000001,1.0,0.0
CUST01175,Loyal Customers,45,9,6896.39,0.0,0.0
CUST01176,Dormant Customers,276,1,149.0,0.0,0.0
CUST01177,Dormant Customers,9,5,3190.53,0.0,0.0
CUST01178,Dormant Customers,128,3,1298.14,0.0,0.0
CUST01179,Dormant Customers,169,1,536.83,0.0,0.0
CUST01180,Discount Sensitive,58,3,2999.97,2.0,0.6666666666666666
CUST01181,Dormant Customers,198,1,296.32,1.0,0.0
CUST01182,Dormant Customers,13,6,4031.5,0.0,0.0
CUST01183,Dormant Customers,25,4,2836.54,1.0,0.25
CUST01184,Dormant Customers,20,6,3313.56,0.0,0.0
CUST01185,Loyal Customers,26,7,6083.03,2.0,0.0
CUST01186,At Risk,214,3,2962.35,1.0,0.0
CUST01187,Dormant Customers,26,5,3483.44,1.0,0.0
CUST01188,Discount Sensitive,153,2,688.52,2.0,0.5
CUST01189,At Risk,222,3,3126.0299999999997,1.0,0.0
CUST01190,Dormant Customers,35,5,4507.73,0.0,0.0
CUST01191,Dormant Customers,113,1,510.71,0.0,0.0
CUST01192,Dormant Customers,51,5,3055.98,0.0,0.0
CUST01193,Dormant Customers,518,1,270.13,0.0,0.0
CUST01194,Discount Sensitive,146,3,1852.1599999999999,2.0,0.3333333333333333
CUST01195,Discount Sensitive,155,1,542.27,1.0,1.0
CUST01196,At Risk,172,3,3110.08,1.0,0.3333333333333333
CUST01197,Dormant Customers,138,2,406.22,0.0,0.0
CUST01198,Dormant Customers,49,2,996.83,1.0,0.0
CUST01199,Discount Sensitive,420,3,2144.4,1.0,0.3333333333333333
CUST01200,Dormant Customers,51,2,1100.3,0.0,0.0
CUST01201,At Risk,219,7,5885.4,4.0,0.0
CUST01202,Dormant Customers,193,1,650.67,0.0,0.0
CUST01203,Dormant Customers,59,3,842.47,1.0,0.0
CUST01204,Champions,17,8,4921.26,2.0,0.0
CUST01205,Dormant Customers,323,4,1861.62,0.0,0.0
CUST01206,Dormant Customers,134,1,819.46,0.0,0.0
CUST01207,Dormant Customers,171,2,638.4200000000001,0.0,0.0
CUST01208,Dormant Customers,38,4,1928.58,0.0,0.0
CUST01209,Champions,4,9,4517.05,1.0,0.1111111111111111
CUST01210,Dormant Customers,327,1,429.55,0.0,0.0
CUST01211,High Value Unhappy,52,6,4369.23,4.0,0.16666666666666666
CUST01212,Champions,23,7,6134.99,2.0,0.42857142857142855
CUST01213,Dormant Customers,224,1,492.41,1.0,0.0
CUST01214,At Risk,185,4,5584.12,0.0,0.0
CUST01215,Dormant Customers,29,5,4449.57,0.0,0.0
CUST01216,Dormant Customers,168,1,1022.33,0.0,0.0
CUST01217,Dormant Customers,224,2,1295.0,0.0,0.0
CUST01218,Champions,7,7,4839.62,1.0,0.14285714285714285
CUST01219,New Customers,20,3,1368.38,2.0,0.0
CUST01220,Dormant Customers,159,1,1095.74,0.0,0.0
CUST01221,Dormant Customers,29,4,2504.8,0.0,0.0
CUST01222,New Customers,12,4,2229.4500000000003,0.0,0.0
CUST01223,At Risk,179,6,3738.91,1.0,0.0
CUST01224,Dormant Customers,94,1,1005.1,0.0,0.0
CUST01225,Dormant Customers,158,1,620.28,1.0,0.0
CUST01226,At Risk,98,4,2967.87,2.0,0.5
CUST01227,At Risk,104,5,2824.19,1.0,0.2
CUST01228,At Risk,273,4,2998.23,0.0,0.0
CUST01229,Dormant Customers,208,4,1965.74,1.0,0.25
CUST01230,Dormant Customers,173,2,1398.63,0.0,0.0
CUST01231,New Customers,15,4,2051.59,0.0,0.0
CUST01232,Dormant Customers,244,2,906.6800000000001,0.0,0.0
CUST01233,Champions,12,9,8057.13,1.0,0.0
CUST01234,At Risk,176,3,2999.91,0.0,0.0
CUST01235,At Risk,222,5,3111.29,0.0,0.0
CUST01236,Loyal Customers,33,11,6340.12,1.0,0.0
CUST01237,Dormant Customers,164,3,1474.19,1.0,0.0
CUST01238,Loyal Customers,46,7,5105.49,1.0,0.0
CUST01239,New Customers,11,2,2242.2200000000003,0.0,0.0
CUST01240,Dormant Customers,80,1,434.11,0.0,0.0
CUST01241,Discount Sensitive,57,2,505.20000000000005,0.0,0.5
CUST01242,Dormant Customers,58,10,11607.81,2.0,0.1
CUST01243,Dormant Customers,135,3,1470.48,1.0,0.0
CUST01244,Dormant Customers,24,6,4620.29,1.0,0.0
CUST01245,Dormant Customers,316,2,1283.42,0.0,0.0
CUST01246,New Customers,23,4,3353.49,1.0,0.0
CUST01247,Dormant Customers,40,4,3108.17,1.0,0.0
CUST01248,Dormant Customers,49,2,2081.32,0.0,0.0
CUST01249,Dormant Customers,15,6,4053.69,0.0,0.0
CUST01250,Dormant Customers,42,2,2250.91,1.0,0.0
CUST01251,At Risk,113,11,6352.58,4.0,0.18181818181818182
CUST01252,Dormant Customers,99,4,2575.58,0.0,0.0
CUST01253,Dormant Customers,160,2,2035.62,0.0,0.0
CUST01254,New Customers,12,3,3087.35,1.0,0.0
CUST01255,Dormant Customers,30,2,2558.23,1.0,0.0
CUST01256,Dormant Customers,347,1,564.83,1.0,0.0
CUST01257,Dormant Customers,88,5,3430.98,2.0,0.2
CUST01258,At Risk,311,7,4454.38,1.0,0.0
CUST01259,At Risk,155,6,4645.31,3.0,0.3333333333333333
CUST01260,New Customers,12,2,1544.69,0.0,0.0
CUST01261,New Customers,21,3,1007.37,0.0,0.3333333333333333
CUST01262,Dormant Customers,86,1,195.09,0.0,0.0
CUST01263,Champions,15,11,7575.91,3.0,0.09090909090909091
CUST01264,At Risk,112,2,2890.16,0.0,0.0
CUST01265,New Customers,4,4,2608.96,0.0,0.0
CUST01266,Loyal Customers,41,8,6138.87,2.0,0.125
CUST01267,Loyal Customers,49,9,6217.47,1.0,0.0
CUST01268,Dormant Customers,80,7,6083.44,2.0,0.14285714285714285
CUST01269,Dormant Customers,31,2,1116.62,0.0,0.0
CUST01270,New Customers,16,2,535.01,1.0,0.0
CUST01271,New Customers,12,2,1285.54,0.0,0.0
CUST01272,New Customers,13,2,2481.63,0.0,0.0
CUST01273,Dormant Customers,210,2,1602.01,1.0,0.0
CUST01274,Champions,19,8,6462.28,3.0,0.0
CUST01275,Dormant Customers,53,4,3098.1,1.0,0.0
CUST01276,Dormant Customers,25,6,3093.02,1.0,0.16666666666666666
CUST01277,At Risk,160,5,3500.13,0.0,0.0
CUST01278,Dormant Customers,57,5,2929.04,1.0,0.2
CUST01279,Discount Sensitive,162,1,1494.42,1.0,1.0
CUST01280,Loyal Customers,45,9,8496.5,0.0,0.0
CUST01281,Dormant Customers,276,3,1971.02,0.0,0.0
CUST01282,Dormant Customers,139,1,499.65,1.0,0.0
CUST01283,At Risk,101,10,6697.49,3.0,0.1
CUST01284,At Risk,253,5,4033.89,1.0,0.0
CUST01285,At Risk,185,8,6478.76,1.0,0.0
CUST01286,New Customers,22,4,2484.92,0.0,0.0
CUST01287,Dormant Customers,5,5,3139.93,1.0,0.0
CUST01288,Dormant Customers,193,1,486.14,0.0,0.0
CUST01289,New Customers,7,4,3429.63,0.0,0.0
CUST01290,New Customers,2,4,2817.87,0.0,0.0
CUST01291,Dormant Customers,25,5,2781.77,1.0,0.2
CUST01292,New Customers,11,3,2891.04,0.0,0.0
CUST01293,Champions,19,8,5379.42,1.0,0.0
CUST01294,New Customers,22,2,1117.3899999999999,0.0,0.0
CUST01295,At Risk,182,4,12408.61,1.0,0.25
CUST01296,New Customers,5,3,2641.67,0.0,0.0
CUST01297,Dormant Customers,3,6,3084.59,2.0,0.0
CUST01298,Dormant Customers,390,4,1161.46,1.0,0.25
CUST01299,Dormant Customers,232,3,2011.06,0.0,0.0
CUST01300,Loyal Customers,34,9,4951.68,1.0,0.0
CUST01301,Dormant Customers,146,4,1662.8999999999999,2.0,0.0
CUST01302,Loyal Customers,30,9,7115.13,0.0,0.0
CUST01303,Dormant Customers,81,2,1442.63,2.0,0.0
CUST01304,Dormant Customers,26,6,2819.6800000000003,1.0,0.0
CUST01305,Dormant Customers,111,1,311.4,0.0,0.0
CUST01306,Loyal Customers,40,7,7826.82,1.0,0.14285714285714285
CUST01307,Dormant Customers,295,2,1179.22,0.0,0.0
CUST01308,Dormant Customers,180,3,2085.04,0.0,0.0
CUST01309,Loyal Customers,1,8,4131.1,0.0,0.0
CUST01310,High Value Unhappy,58,6,4660.18,3.0,0.0
CUST01311,Champions,11,7,4950.09,1.0,0.14285714285714285
CUST01312,Dormant Customers,53,6,5456.15,0.0,0.0
CUST01313,Loyal Customers,41,8,7816.55,1.0,0.125
CUST01314,Dormant Customers,18,6,4916.42,2.0,0.16666666666666666
CUST01315,Dormant Customers,283,1,473.31,0.0,0.0
CUST01316,Dormant Customers,181,1,407.44,1.0,0.0
CUST01317,At Risk,317,4,3389.0,0.0,0.0
CUST01318,Dormant Customers,191,2,911.45,0.0,0.0
CUST01319,Dormant Customers,24,2,1224.1,0.0,0.0
CUST01320,Discount Sensitive,211,3,1828.6799999999998,1.0,0.3333333333333333
CUST01321,Loyal Customers,36,8,4480.23,3.0,0.25
CUST01322,At Risk,157,4,3476.6,0.0,0.0
CUST01323,Dormant Customers,337,3,1273.29,0.0,0.0
CUST01324,Dormant Customers,288,1,967.23,0.0,0.0
CUST01325,Loyal Customers,28,8,8601.32,2.0,0.0
CUST01326,At Risk,192,3,4393.63,0.0,0.0
CUST01327,Dormant Customers,5,6,6707.79,0.0,0.16666666666666666
CUST01328,Dormant Customers,34,4,3436.0299999999997,0.0,0.0
CUST01329,Dormant Customers,6,6,3260.46,1.0,0.16666666666666666
CUST01330,Dormant Customers,4,6,5424.99,1.0,0.0
CUST01331,Loyal Customers,56,7,6201.48,2.0,0.0
CUST01332,Dormant Customers,8,6,5804.94,0.0,0.0
CUST01333,Dormant Customers,108,1,420.65,0.0,0.0
CUST01334,At Risk,221,4,2962.17,1.0,0.0
CUST01335,Loyal Customers,29,8,6755.67,1.0,0.0
CUST01336,Dormant Customers,62,2,910.6700000000001,0.0,0.0
CUST01337,New Customers,6,2,1695.5300000000002,0.0,0.0
CUST01338,Discount Sensitive,68,1,232.88,1.0,1.0
CUST01339,Dormant Customers,223,1,450.33,1.0,0.0
CUST01340,Dormant Customers,137,1,624.33,0.0,0.0
CUST01341,Dormant Customers,99,1,395.13,0.0,0.0
CUST01342,Dormant Customers,145,3,2125.98,0.0,0.0
CUST01343,Champions,3,8,4969.94,1.0,0.0
CUST01344,Dormant Customers,456,1,1054.04,0.0,0.0
CUST01345,New Customers,18,3,4114.54,0.0,0.0
CUST01346,Loyal Customers,25,11,7141.32,2.0,0.0
CUST01347,Dormant Customers,189,1,316.63,0.0,0.0
CUST01348,Dormant Customers,201,4,2160.61,1.0,0.25
CUST01349,Dormant Customers,36,5,4006.6400000000003,0.0,0.0
CUST01350,Dormant Customers,251,2,1242.73,1.0,0.0
CUST01351,Discount Sensitive,91,1,542.87,1.0,1.0
CUST01352,At Risk,184,7,5877.57,2.0,0.14285714285714285
CUST01353,New Customers,21,2,875.0699999999999,1.0,0.0
CUST01354,New Customers,7,3,1670.79,1.0,0.0
